79.33,78.33,77.48,86.5,66.28,0.0
74.0,70.0,72.0,60.0,57.24,0.0
81.0,68.0,64.0,93.0,62.56,0.0
58.0,40.0,59.0,73.0,58.81,0.0
69.0,62.0,66.0,75.0,67.99,1.0
84.0,79.0,68.0,84.0,66.69,0.0
75.0,70.29,71.0,95.0,66.94,0.0
52.6,65.58,72.11,57.6,56.66,0.0
69.7,47.0,72.7,79.0,59.24,1.0
69.0,73.0,65.0,70.0,57.31,1.0
80.0,70.0,72.0,87.0,71.04,0.0
77.0,73.0,81.0,89.0,69.7,1.0
73.0,97.0,79.0,89.0,70.81,1.0
60.23,69.0,66.0,72.0,59.47,1.0
80.0,73.0,75.0,61.0,58.78,0.0
63.0,71.4,61.4,68.0,66.88,0.0
54.0,82.0,63.0,50.0,59.47,0.0
70.89,71.98,65.6,68.0,71.63,1.0
88.0,72.0,78.0,82.0,71.43,1.0
40.89,45.83,53.0,71.2,65.49,1.0
77.44,92.0,72.0,94.0,67.13,1.0
73.0,79.0,72.0,91.34,61.29,0.0
47.0,59.0,64.0,78.0,61.58,1.0
62.0,67.0,58.0,77.0,51.29,0.0
79.0,61.0,75.5,70.0,68.2,1.0
62.0,63.0,64.0,67.0,57.03,0.0
73.0,78.0,73.0,85.0,65.83,0.0
84.2,73.4,66.89,61.6,62.48,0.0
54.4,61.12,56.2,67.0,62.65,0.0
49.0,39.0,65.0,63.0,51.21,0.0
50.0,37.0,52.0,65.0,56.11,1.0
46.0,49.2,79.0,74.28,53.29,1.0
61.08,50.0,54.0,71.0,65.69,0.0
65.0,75.0,69.0,72.0,64.66,1.0
81.7,63.0,67.0,86.0,70.2,0.0
67.0,53.0,65.0,64.0,58.32,1.0
83.0,74.0,66.0,68.92,58.46,0.0
67.0,70.0,65.0,88.0,71.96,1.0
60.0,63.0,56.0,80.0,56.63,1.0
77.8,64.0,64.2,75.5,72.14,1.0
45.0,57.0,58.0,56.39,64.95,1.0
58.0,61.0,60.0,62.0,60.85,0.0
84.0,73.0,73.0,75.0,73.33,1.0
52.0,64.0,61.0,55.0,62.93,1.0
66.5,66.8,69.3,80.4,71.0,1.0
73.0,58.0,66.0,53.7,56.86,1.0
68.0,76.0,74.0,80.0,63.59,0.0
63.0,62.0,68.0,64.0,62.46,0.0
63.0,72.0,68.0,78.0,60.44,0.0
75.4,60.5,84.0,98.0,65.25,1.0
62.0,65.0,66.0,50.0,56.7,0.0
69.0,63.0,65.0,55.0,58.23,0.0
69.0,78.0,72.0,71.0,62.74,1.0
87.0,65.0,81.0,88.0,72.78,1.0
62.0,47.0,50.0,76.0,54.96,0.0
61.0,82.0,69.0,84.0,58.31,0.0
64.6,83.83,71.72,86.0,59.75,0.0
63.0,66.0,64.0,68.0,64.08,1.0
63.3,78.33,74.0,80.0,74.56,1.0
75.2,73.2,68.4,65.0,62.98,1.0
